"id";"nombres";"apellidos";"correo";"password";"habilitado";"provider";"provider_id";"created_at";"updated_at"
c50e9a13-2670-4651-969d-333b2bd4a435;Gregorio;Zavala;arcelia66@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"77b345cf-aede-4fd8-97c6-cdb70628b627";Rosario;Guerra;yenitellez@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"13713523-7b5f-4422-b8c5-9c5392c37c6d";Violeta;Meraz;paredesnelly@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"88329fdc-f927-40e9-aa8b-b63c6faa96f4";Olivia;Rendón;qcasares@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"6722a076-f4bc-40d7-8cad-1f6bdda658a6";Claudia;Lebrón;uvasquez@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"7e3f3a8a-703d-4975-8893-0d00495234a7";Luis Miguel;Arias;pmaldonado@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"433cac50-fde0-454c-aebc-8141d20babda";Conchita;Altamirano;elena97@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
d6de598d-27e6-45bd-b804-185d03a2a432;Rosario;Meléndez;padronyolanda@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"8ae7ebe3-f3c9-4c22-a6fa-b8827ea17992";Renato;Meléndez;jeronimo06@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
c747636d-b4f4-476a-baba-c239ad7289d7;Fidel;Amador;terrazaskarla@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
ee0d485f-6039-4dbf-9611-136552caa75a;Diego;Alvarado;qestevez@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
c11a8f9a-111f-4f52-b11a-947b962d8d1f;Magdalena;Negrón;gmolina@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
e5d0412a-9538-453e-931a-68e3106b26a7;Georgina;Vega;nmadrigal@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"88d4b6d7-8b25-4458-859d-24358d8463df";Antonio;Villareal;nayeliangulo@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"9f361e22-61bd-4b59-a050-4d393fd67bb8";Emilia;Guillen;valverdemarisol@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"313cd731-4d95-4d5a-8b3f-c19bae7e2933";Fabiola;Polanco;cristinaleyva@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"088b1de4-4e6a-4657-b8da-11c0e8e72255";Lorenzo;Medina;andressalcido@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
f8cb945a-3d6f-4016-b037-87525be6c375;Ana Luisa;Valverde;udel-rio@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"448d9bab-b7a5-420c-840e-92fae6251f99";Paulina;Rentería;evasaldana@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
c3664b1d-bb42-462b-b74e-d87b0a7b4023;Elvira;de la Garza;rebecamadera@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"1c638218-1409-478e-b687-d75eec8808f5";Mauricio;Griego;xaguilar@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"07d9d7c0-79e8-4932-b3f5-88e7fdc89c51";Eloisa;Concepción;silvia68@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"73abf45b-4857-4860-b506-8966759c797e";Ana;Quintana;contrerassergio@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"9880ac2f-f39b-4eec-b6a6-5dc6b62661d8";Ana Luisa;Galván;zmontoya@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
f52a9cc4-2bbb-4625-9cd3-9b3ac07f4846;Rebeca;Alba;santiagozaragoza@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
d455cc30-21e2-4b9d-b40a-d0844b728fd9;Mónica;Cortés;gabriel66@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"5ae447ba-804f-4e53-b9de-f34b2cd868f9";Hugo;Tejada;saucedobarbara@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"10947f86-020a-440b-9b31-c87e4b44e2be";Lorenzo;de León;cristian75@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
d1cb1d12-9187-4720-bd04-ff40d3bc78e6;Ana;Duarte;karlaaparicio@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"5892b397-b70b-4e9b-8e6a-b83483aecf70";Carla;Linares;cornelioayala@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"3406cb5a-9207-4789-96ee-293dc7c3f5b6";María Elena;Rosas;bernabe35@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"93be91bd-48f6-4dde-83d2-d1dc1effcde0";Jaime;Guajardo;ezayas@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
e3aa9fb5-39d9-4188-accb-57893763d42e;Ariadna;Puga;cejaabigail@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"278bc3a4-b3b1-4088-8a90-f202858752c2";Patricio;Urbina;salcedodelia@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
ebd7cb95-808b-40a1-ab3d-6a864cf16bc3;Diego;Tejeda;rlucio@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
a6777713-ccbf-4ee7-8fda-2585f284fe6e;Carolina;Rodríguez;iolivera@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"21d0febb-883f-44d8-9fc4-d830d762459b";José;Concepción;mondragonruby@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"31f4355b-6c62-40b5-b785-3b0e17cb5ee0";Guadalupe;Sevilla;rosariocornelio@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"81099604-bf2c-4e63-889e-642c086eb69c";Sessa;Angulo;armando05@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
dac4b4fc-3709-419c-9c86-3c15db0617ac;Sergio;Sáenz;fridadel-valle@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
eea4d8bf-1d23-4f2d-8ad4-d31793c839df;Florencia;Venegas;marioolivo@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"5d6ed9fa-1c7b-4bc6-ab44-bdd62f2b9d1f";Mariana;Barrientos;utorres@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
cc36bb28-d893-4590-806a-0d9525469309;Rubén;Cepeda;roblesvicente@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
ef65ac85-6808-48b3-ad27-bbf90589fae0;Carlos;Muñoz;vpalacios@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"378e3840-5f7a-4f52-ac5f-590b653d3d93";Leonor;Rangel;guevaravirginia@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"749eeddc-ee33-43fe-83e4-f2e38d9334f6";Daniela;Villanueva;blanca44@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
c97dae94-d607-4d02-8172-3ff24b087ee5;Eloisa;Nevárez;victoria55@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"863f9ae8-ddff-4487-ab01-493471953d96";Judith;Carvajal;estela44@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"2596bd22-f892-4c98-a5d8-3cac1a0c46bf";Asunción;Verduzco;ochoaminerva@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"47faf39d-9fb2-479c-b1fe-bcce5db2ac32";Ariadna;Tórrez;quinterorebeca@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
c4988bf3-777d-40e8-bd4c-02d5ce4d26c3;Miriam;Villareal;santacruzguillermo@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"016ff31c-7e23-4040-a6d0-bd0d4039c8c5";Hernán;Mesa;gabriel90@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
b32b4ecd-b528-4c34-aef7-f3fa6f8c58a3;Humberto;Muro;cvelasco@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"2d82bacc-af8e-4ac3-8547-928dffc70155";Mateo;Tafoya;raul53@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"95120895-e8bf-4edf-8354-4983f45b3f3a";Frida;Ibarra;adamenadia@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
c9962f04-720c-4169-862f-9b428421e8a9;Lucas;Aguayo;glomeli@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"83fd4c57-0f8f-40bd-b872-df54d0d31943";Laura;Niño;mitzy15@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"1ccbd79b-ec21-4aca-a931-8f2e1d5bd7ea";Darío;Maestas;snavarro@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"0fa095cd-88c5-4166-bad6-f0896c37612e";Federico;Calvillo;jonas64@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
ab436082-bc3a-487d-8e73-1e6ec07c9daa;Catalina;Borrego;anabelsanabria@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
cf061978-3ad9-4f73-81a6-52493138b75c;Elsa;Palacios;ugaray@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
a6351195-047c-46b3-a54a-3874ba5c4ec3;Esparta;Frías;llamasuriel@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
ee702228-cbb6-4dc0-b089-28cb5f98cd49;Diego;Sarabia;hugo02@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
ec5dd44e-14e3-4062-a0f4-c0fdea12cdda;Liliana;Villegas;avaladez@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"59f87695-c87b-4a12-82c8-d4ce253018fd";Josefina;Márquez;lorenatrejo@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"26cdd133-4866-40e5-9dc7-6e167b6b8d8a";Silvano;Niño;rodrigo25@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"9d262390-a6b6-427d-b5ab-95bfc9a8c1e5";Lourdes;Ruiz;maria-eugenia49@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"3f0ba07c-2c72-478f-82ea-0b80708fb08e";Pablo;Orellana;alvarezgabriela@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
a49c84da-3e0b-4569-8263-bec8913846fc;Gloria;Páez;cervantescelia@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"02bf0f41-8990-4d23-a5e2-5839d4281b18";Indira;Muñoz;ymontano@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
ca49c2ec-372d-4918-b543-fa977e6df527;Graciela;Gaitán;maria-cristinavallej@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"7f55b418-d96c-492e-b660-df83ce4101a5";Arcelia;Chapa;velizivan@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"8d150f9e-a1ad-416b-8ff7-d1723c92cefe";Serafín;Sevilla;gcortez@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"4bb9566c-b4e2-4793-919d-551c931b248d";Adán;Franco;ffajardo@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
c74e44fd-73f9-44f1-9fa3-5a6290f51ae7;José Eduardo;Cedillo;ruben17@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
e3289567-ea89-4a35-92b0-0a6e7521a138;Elsa;Mireles;longorialuis@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"82664d79-26c4-4837-ac38-ad642996ee32";Lorena;Guevara;freynoso@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
a01a06a8-43e4-4e3a-b563-28af7512249e;Felix;Terrazas;dianaarguello@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
fd7f29ff-b0b2-4bab-ab32-d1271e8f0383;César;Haro;bertaposada@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"4c41390b-015d-4d73-9413-1d459509eb93";Graciela;Rentería;bmota@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"8673b6b9-b5d1-4688-b98e-9b4376dc0152";Rodolfo;Olvera;elenacorrea@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"633e07cc-642b-4d40-b6c1-3282ae6ff3c4";Óscar;Castellanos;rmurillo@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
cd4a749c-d87c-45f5-b716-04a184fdcab7;Serafín;Manzanares;noelia54@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"41fb3f93-3744-44d2-8d2a-aadbd1b08997";Karina;Cabrera;wrojas@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
b53d4db3-c4f2-40a9-b0d6-e41a12858882;Rolando;Ocasio;rodolfocano@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"71ad4f76-263d-4a16-906d-5b4dd8137042";Isabela;Matías;aliciasegovia@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
ca26d30b-0638-43a0-af8e-ebe6f6df5e67;Frida;Barajas;trinidad55@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"78d3dec0-7ac1-40c9-afe4-557ddb59c0a5";Gerónimo;Valdez;avilarenato@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"1997e074-227d-4f8b-8891-cde14eeba814";Emilio;Cortez;drodriguez@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"42289128-8b95-4240-ae8a-d41324681d21";Juana;Alvarado;rodolfo71@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
c4ccd168-5c9b-4fad-9b78-b2135e70c44e;Cynthia;Castro;xfonseca@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"6d8c0700-5f68-499a-b5c9-17ebe4b0909b";Aurelio;Solorzano;tomas51@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"807b6881-d87b-47ea-ab77-a5ddbfcad8c8";Aurora;Nieves;juliovillalpando@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"81ea7c06-36fb-483e-bbc3-bec36cfaa472";Alvaro;Macías;mtafoya@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"30ed34e2-6ec9-4601-8a53-b1f2074903fe";Dulce;Chavarría;oliver49@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"829290eb-b6d2-45bc-bf3d-ae2663cf7ac4";Silvano;Prado;xfarias@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"17917700-5e19-4359-bff3-da4db5c8d814";Roberto;Vélez;varagon@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"7b343e8e-ab8a-4dcc-ae99-41ed7598b3b6";Gilberto;Granado;silvia11@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"6a28ca52-22f7-4d7c-bac0-ab4944cfa221";Gonzalo;Mena;eloisajasso@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"28f3043a-9f2a-4f1d-8678-863b2e48bba4";Marisol;Urías;avilesraquel@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"672fd914-1b3f-4cec-9bfb-f42e5c9eda52";Salma;Montero;gcano@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
"0bb54ac6-ddc9-49d7-bba3-b1292b0b7f11";Agustín;Collado;apariciojulio@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
c7ed640e-a161-4d18-bddd-d6425935d153;Amador;Marroquín;julio-cesar31@uni.pe;$12$8.V9TrkvclM9vWZ1kVm8HeIzJP6vS4ASeJzYpB29G/pY1XNq8K4a2;true;LOCAL;;2026-02-19 14:21:11.190 -0500;
