"id";"id_usuario";"codigo_estudiante";"id_carrera";"celular";"direccion_domicilio";"created_at";"updated_at"
e2219714-c634-49b1-a12a-3b3662b9a0a8;c3664b1d-bb42-462b-b74e-d87b0a7b4023;"20252887F";21;"995855506";Ampliación Candelaria 497 Interior 794 Nueva Liberia, BC 65918;2026-02-19 14:22:59.121 -0500;
eacc9c27-9af3-45ad-abf0-dd4cd00509e2;"1c638218-1409-478e-b687-d75eec8808f5";"20257589I";22;"924915939";Prolongación Nigeria 329 708 Nueva Nigeria, MOR 44811-2159;2026-02-19 14:22:59.121 -0500;
"2f8edb95-5816-4759-9f44-9f7d5b2b9fa2";"07d9d7c0-79e8-4932-b3f5-88e7fdc89c51";"20244566W";22;"905998813";Retorno Bulgaria 397 Edif. 229 , Depto. 140 San Frida los altos, BC 48800;2026-02-19 14:22:59.121 -0500;
"64f56b7f-6a34-43b7-9222-1a6561084dd2";"73abf45b-4857-4860-b506-8966759c797e";"20214659R";4;"952722560";Viaducto Seychelles 684 Edif. 948 , Depto. 456 San Marisol los altos, GRO 12310;2026-02-19 14:22:59.121 -0500;
"4a3d647b-dff8-45f4-979d-bd96d5ac4706";"9880ac2f-f39b-4eec-b6a6-5dc6b62661d8";"20219370I";20;"969997563";Corredor Zacatecas 822 776 San Guadalupe los altos, DF 11366;2026-02-19 14:22:59.121 -0500;
"603e81e9-a035-438e-b1c5-2303b4bac910";f52a9cc4-2bbb-4625-9cd3-9b3ac07f4846;"20265649K";22;"911286216";Callejón Durango 169 Interior 308 Nueva Bhután, NL 71738;2026-02-19 14:22:59.121 -0500;
f6149c5c-f134-4b84-a4ac-7a25d3809f70;d455cc30-21e2-4b9d-b40a-d0844b728fd9;"20216527S";22;"998391006";Calzada Quintana Roo 227 Interior 677 Nueva Nueva Zelandia, DGO 69061-0795;2026-02-19 14:22:59.121 -0500;
"4312f47c-2b7f-4065-beb1-29b3cdd27ab2";"5ae447ba-804f-4e53-b9de-f34b2cd868f9";"20239858E";13;"980840248";Ampliación Sur Trujillo 788 641 San Pedro los altos, SLP 19296;2026-02-19 14:22:59.121 -0500;
"8e804be3-c2b7-44d2-8751-a6448a601e4c";"10947f86-020a-440b-9b31-c87e4b44e2be";"20258105Q";22;"977958028";Cerrada Morelos 596 Edif. 282 , Depto. 639 Vieja Togo, OAX 86341;2026-02-19 14:22:59.121 -0500;
"1a628bf5-f03a-4506-a11f-d4ed493d7063";d1cb1d12-9187-4720-bd04-ff40d3bc78e6;"20249982F";22;"901198923";Viaducto Yemen 810 Edif. 837 , Depto. 094 San Marco Antonio los bajos, Q. ROO 29881;2026-02-19 14:22:59.121 -0500;
"71148e8b-1b3f-49b6-9995-fb3e5e4a9f9a";"5892b397-b70b-4e9b-8e6a-b83483aecf70";"20213055C";22;"908896832";Eje vial Cuba 704 Edif. 943 , Depto. 779 Vieja Gabón, NL 70407;2026-02-19 14:22:59.121 -0500;
bba4d4f0-2e10-4dd0-975f-be6456d9f39f;"3406cb5a-9207-4789-96ee-293dc7c3f5b6";"20235758I";20;"922839363";Corredor Norte Montemayor 001 272 San Aldonza de la Montaña, HGO 64367-8711;2026-02-19 14:22:59.121 -0500;
"8006cfa6-1ae0-4d4b-a074-db196600b0ff";"93be91bd-48f6-4dde-83d2-d1dc1effcde0";"20261246N";20;"958330201";Avenida Elizondo 443 Interior 375 Vieja Bahamas, GRO 00404;2026-02-19 14:22:59.121 -0500;
f1c35602-8c37-48d5-8ceb-b9fd5328a177;e3aa9fb5-39d9-4188-accb-57893763d42e;"20218528N";22;"996583938";Diagonal Sur Negrón 841 Interior 723 San Manuel los altos, SLP 57174-7594;2026-02-19 14:22:59.121 -0500;
c5da9bc8-fcd9-40a4-9eb4-74b730e7c9ab;"278bc3a4-b3b1-4088-8a90-f202858752c2";"20231325K";20;"923820176";Calzada Norte Anaya 339 Interior 358 Vieja Bahrein, OAX 21603-6060;2026-02-19 14:22:59.121 -0500;
ffb655c1-8b27-431c-83bf-13c656ae6201;ebd7cb95-808b-40a1-ab3d-6a864cf16bc3;"20246225I";21;"985756449";Privada Montes 660 Edif. 668 , Depto. 133 Nueva Chipre, CHIH 08913-5881;2026-02-19 14:22:59.121 -0500;
"2ade0d6a-ffae-43d8-a11f-aeaf0d9b383e";a6777713-ccbf-4ee7-8fda-2585f284fe6e;"20236342X";22;"933969307";Pasaje Sur Ramos 125 Interior 050 San Cynthia de la Montaña, JAL 05475-4849;2026-02-19 14:22:59.121 -0500;
"7b11eeed-ae6a-4509-80de-c3a1591291fb";"21d0febb-883f-44d8-9fc4-d830d762459b";"20221298D";21;"902933890";Eje vial Michoacán de Ocampo 199 Interior 475 San José Manuél los bajos, CHIH 73011-7155;2026-02-19 14:22:59.121 -0500;
aadab8c9-ffd1-484d-8ef2-bd2b69f7ae18;"31f4355b-6c62-40b5-b785-3b0e17cb5ee0";"20264178J";21;"992015617";Pasaje Norte Trujillo 122 Interior 011 San Hugo los bajos, TAMPS 95796;2026-02-19 14:22:59.121 -0500;
"5a81454f-ae8b-4c1a-93aa-44b04bd8a012";"81099604-bf2c-4e63-889e-642c086eb69c";"20246885J";3;"912583559";Continuación Urbina 728 Interior 776 Nueva Somalia, COL 68083;2026-02-19 14:22:59.121 -0500;
"8c419850-68dd-4ce4-bd14-a54e8b2cc489";dac4b4fc-3709-419c-9c86-3c15db0617ac;"20231844T";20;"998937691";Avenida Sinaloa 345 Edif. 254 , Depto. 513 San Esteban de la Montaña, CHIS 48804;2026-02-19 14:22:59.121 -0500;
"636f92cc-5df1-4912-b2b1-2020d6b233a9";eea4d8bf-1d23-4f2d-8ad4-d31793c839df;"20239457E";7;"973252373";Calle Aguascalientes 282 Edif. 701 , Depto. 776 Vieja República Democrática Popular Lao, HGO 48492-2;2026-02-19 14:22:59.121 -0500;
b8e754d4-1867-4421-872e-c046f37556d4;"5d6ed9fa-1c7b-4bc6-ab44-bdd62f2b9d1f";"20216880H";20;"968454297";Andador Nauru 778 Interior 143 San Amador de la Montaña, MOR 08448;2026-02-19 14:22:59.121 -0500;
"785b2758-4b85-46c2-a1d6-d90c91054626";cc36bb28-d893-4590-806a-0d9525469309;"20234393F";20;"989661201";Periférico Morelos 816 634 Vieja Kazajstán, MICH 48258;2026-02-19 14:22:59.121 -0500;
c0ae8b20-fb09-45e8-8c1d-2ae9ca42a768;ef65ac85-6808-48b3-ad27-bbf90589fae0;"20229546O";7;"998711555";Peatonal Iraq 695 Interior 848 Nueva República Democrática del Congo, MOR 52404;2026-02-19 14:22:59.121 -0500;
"9233fb4e-eb66-4218-833d-20a076c96135";"378e3840-5f7a-4f52-ac5f-590b653d3d93";"20237262E";21;"979109861";Circuito Sur Sánchez 519 Interior 424 San Graciela los altos, CHIS 08338;2026-02-19 14:22:59.121 -0500;
"0c2eea88-a6b0-44b7-8e85-6f5281328998";"749eeddc-ee33-43fe-83e4-f2e38d9334f6";"20242617R";21;"925826820";Andador Colima 707 362 San Cristobal los altos, BCS 69260;2026-02-19 14:22:59.121 -0500;
"6a259bfe-4a58-45ea-b6eb-00be0e2e17b5";c97dae94-d607-4d02-8172-3ff24b087ee5;"20265065A";20;"962277963";Eje vial Barela 766 800 San Leticia los bajos, NAY 25093-2703;2026-02-19 14:22:59.121 -0500;
"142e3bc3-e444-4598-a56a-f0669cfba48b";"863f9ae8-ddff-4487-ab01-493471953d96";"20266595V";22;"966885622";Periférico Ontiveros 086 990 Vieja Islas Marshall, MICH 30824-7784;2026-02-19 14:22:59.121 -0500;
c2abca28-3052-41b5-8675-571df85cce89;"2596bd22-f892-4c98-a5d8-3cac1a0c46bf";"20253661I";20;"952806735";Boulevard El Salvador 114 Edif. 298 , Depto. 678 Nueva Kazajstán, VER 93035;2026-02-19 14:22:59.121 -0500;
"638c9985-4124-452a-a2ab-9312b9c9d574";"47faf39d-9fb2-479c-b1fe-bcce5db2ac32";"20232524U";21;"937246517";Retorno Armenia 068 Interior 280 San Elias los altos, BCS 62511-9401;2026-02-19 14:22:59.121 -0500;
"9deddf7b-bf78-4c04-acdf-5f8c352a09b0";c4988bf3-777d-40e8-bd4c-02d5ce4d26c3;"20245665W";20;"994067166";Calle Chavarría 539 Edif. 340 , Depto. 389 San Eugenia los bajos, TAB 59013;2026-02-19 14:22:59.121 -0500;
ba85cda1-24a0-4fb9-a5d8-e338765a9a52;"016ff31c-7e23-4040-a6d0-bd0d4039c8c5";"20262608G";20;"999448912";Eje vial Granados 527 Edif. 447 , Depto. 095 Nueva Burkina Faso, BC 77493-7014;2026-02-19 14:22:59.121 -0500;
f5a2092a-3e00-4248-80a2-d1458176cc56;b32b4ecd-b528-4c34-aef7-f3fa6f8c58a3;"20213492W";11;"915212683";Periférico Valentín 023 Interior 250 San Abril de la Montaña, TAMPS 36735;2026-02-19 14:22:59.121 -0500;
"13fc9c3a-c391-48b4-83bd-5eea9b298b8b";"2d82bacc-af8e-4ac3-8547-928dffc70155";"20254931Y";21;"994760262";Ampliación Serbia 220 Edif. 286 , Depto. 599 San Ana los bajos, PUE 63889-8634;2026-02-19 14:22:59.121 -0500;
"43f189af-576b-4289-961b-4989efc2afa5";"95120895-e8bf-4edf-8354-4983f45b3f3a";"20262366N";21;"944101120";Privada Eslovenia 426 112 Vieja Haití, OAX 24957-1722;2026-02-19 14:22:59.121 -0500;
"535c0316-d886-485c-9b57-ae5244ab4f87";c9962f04-720c-4169-862f-9b428421e8a9;"20227034I";20;"957855340";Avenida Bhután 989 Edif. 213 , Depto. 248 San Sonia de la Montaña, SON 18280-6696;2026-02-19 14:22:59.121 -0500;
"71fd2e69-34f7-47be-9c26-2a14a5a26bcd";"83fd4c57-0f8f-40bd-b872-df54d0d31943";"20239067E";22;"955458133";Boulevard Canadá 982 977 San Bianca los bajos, DF 98032-5873;2026-02-19 14:22:59.121 -0500;
a9eb0368-ba42-4576-af95-def9c62ae87a;"1ccbd79b-ec21-4aca-a931-8f2e1d5bd7ea";"20248219D";13;"924197678";Viaducto Norte Aguayo 821 Edif. 896 , Depto. 004 Vieja Argentina, Q. ROO 86644-6940;2026-02-19 14:22:59.121 -0500;
b4541ba7-9e9f-4d48-8280-eaa179b1fd44;"0fa095cd-88c5-4166-bad6-f0896c37612e";"20213347K";21;"924014262";Retorno Mireles 903 861 Nueva Paraguay, BC 69030;2026-02-19 14:22:59.121 -0500;
f7c47509-a103-4592-8427-a879dcdca569;ab436082-bc3a-487d-8e73-1e6ec07c9daa;"20257244I";21;"933650226";Circuito Echeverría 495 Interior 998 Nueva Guinea Bissau, PUE 47170;2026-02-19 14:22:59.121 -0500;
f17def41-718e-4313-aad2-8379b817d344;cf061978-3ad9-4f73-81a6-52493138b75c;"20232442F";20;"923859719";Cerrada Mozambique 804 308 Nueva Egipto, OAX 96895;2026-02-19 14:22:59.121 -0500;
"8f4f4125-50e4-417f-8ed1-401ae19ab893";a6351195-047c-46b3-a54a-3874ba5c4ec3;"20237067U";22;"974795440";Periférico Durango 289 826 Vieja República Democrática Popular Lao, CAMP 66256-8357;2026-02-19 14:22:59.121 -0500;
"01fdcefc-4918-4458-aac7-27e9587b428a";ee702228-cbb6-4dc0-b089-28cb5f98cd49;"20241673O";21;"936765963";Circuito Guinea 772 Edif. 340 , Depto. 430 San Armando los altos, Q. ROO 07944-7733;2026-02-19 14:22:59.121 -0500;
"2ca6cfff-1ced-401e-b163-413d6925722e";ec5dd44e-14e3-4062-a0f4-c0fdea12cdda;"20267488M";22;"959146999";Calle Norte Morales 946 Interior 519 Nueva Kirguistán, DGO 68088;2026-02-19 14:22:59.121 -0500;
"9d4376a1-f38e-4129-af20-641cb1ad1b1b";"59f87695-c87b-4a12-82c8-d4ce253018fd";"20220589A";22;"989380400";Circunvalación Bélgica 448 Interior 725 Vieja Camboya, SON 15253-4141;2026-02-19 14:22:59.121 -0500;
"7c791160-5c0e-4ddd-bd4e-11fdf6a2210a";"26cdd133-4866-40e5-9dc7-6e167b6b8d8a";"20236782Z";21;"974556119";Prolongación Norte Terán 931 Edif. 651 , Depto. 823 Vieja Papua Nueva Guinea, JAL 34612;2026-02-19 14:22:59.121 -0500;
c6b9aec6-ba1c-4360-aade-6cb2d87af4c8;"9d262390-a6b6-427d-b5ab-95bfc9a8c1e5";"20232353O";21;"984452276";Peatonal Quintana Roo 875 Interior 909 Nueva Guatemala, MOR 69897-6895;2026-02-19 14:22:59.121 -0500;
dbd482bd-1a08-454f-96a1-931b653ebe91;"3f0ba07c-2c72-478f-82ea-0b80708fb08e";"20265031P";13;"961029592";Pasaje Reino Unido de Gran Bretaña e Irlanda del Norte 497 884 San José María de la Montaña, SIN 814;2026-02-19 14:22:59.121 -0500;
eb205eb7-ea70-4494-893d-12350c666534;a49c84da-3e0b-4569-8263-bec8913846fc;"20228805T";20;"992769482";Retorno Norte Guillen 268 838 Nueva Bosnia y Herzegovina, CHIS 92086-9897;2026-02-19 14:22:59.121 -0500;
"9467d58a-f309-4e76-8543-1ea3639cef00";"02bf0f41-8990-4d23-a5e2-5839d4281b18";"20258853L";21;"986361284";Cerrada Tamaulipas 419 Edif. 775 , Depto. 262 Nueva Reino Unido de Gran Bretaña e Irlanda del Norte,;2026-02-19 14:22:59.121 -0500;
c222049d-a3f3-41af-90a5-5ced2c35209d;ca49c2ec-372d-4918-b543-fa977e6df527;"20241588I";20;"946683262";Pasaje Córdova 674 Interior 266 San Carolina los bajos, BC 99138;2026-02-19 14:22:59.121 -0500;
cde3e885-c0a2-44f5-8101-1ca747e529ff;"7f55b418-d96c-492e-b660-df83ce4101a5";"20210133C";20;"937555943";Ampliación Malawi 074 Edif. 295 , Depto. 245 Vieja Luxemburgo, HGO 88174;2026-02-19 14:22:59.121 -0500;
"44bb2037-4334-4ec4-b4ff-7a66652dbbcf";"8d150f9e-a1ad-416b-8ff7-d1723c92cefe";"20255536Z";21;"949640483";Avenida Grecia 526 317 Nueva Países Bajos, AGS 04162-7752;2026-02-19 14:22:59.121 -0500;
"4f9a0428-1299-4cb1-875d-3c9412300d7b";"4bb9566c-b4e2-4793-919d-551c931b248d";"20268222I";20;"971880512";Peatonal Tayikistán 925 224 Vieja Tuvalu, BC 20950-0553;2026-02-19 14:22:59.121 -0500;
"1274f01c-bd1e-4b42-8f60-dd6b0ee0c071";c74e44fd-73f9-44f1-9fa3-5a6290f51ae7;"20247902L";20;"963660612";Callejón Tamaulipas 036 Interior 846 San Amanda los bajos, TAB 66549;2026-02-19 14:22:59.121 -0500;
"8b819f11-3925-4ca6-a899-4cd454f3accf";e3289567-ea89-4a35-92b0-0a6e7521a138;"20259825T";20;"964189761";Ampliación Sur Rubio 983 Edif. 585 , Depto. 251 San Esperanza los bajos, BCS 23589;2026-02-19 14:22:59.121 -0500;
"86b906c3-a5d4-4ced-9de5-d9c5e5612d50";"82664d79-26c4-4837-ac38-ad642996ee32";"20238263S";20;"988771755";Viaducto Sur Tórrez 499 Edif. 849 , Depto. 748 Vieja Sierra Leona, GRO 80055-9165;2026-02-19 14:22:59.121 -0500;
f8211da8-0940-44d2-9d69-61f74450c9ef;a01a06a8-43e4-4e3a-b563-28af7512249e;"20226554Q";20;"985877217";Pasaje Distrito Federal 963 Interior 434 Vieja Bhután, TLAX 86924;2026-02-19 14:22:59.121 -0500;
"6fa9b25e-e95e-4dd4-95b7-3a359392557a";fd7f29ff-b0b2-4bab-ab32-d1271e8f0383;"20242025U";11;"957932193";Eje vial México 372 390 Nueva República Checa, QRO 03868;2026-02-19 14:22:59.121 -0500;
"3c4ae128-500d-4157-aaa6-ecc4c02515fb";"4c41390b-015d-4d73-9413-1d459509eb93";"20264065Y";20;"995713997";Cerrada Sur Zambrano 015 Interior 545 Nueva El Salvador, BCS 20315;2026-02-19 14:22:59.121 -0500;
"51c91bcb-dca4-40e2-b93c-9b9fd616cd36";"8673b6b9-b5d1-4688-b98e-9b4376dc0152";"20246423Q";20;"969569778";Avenida Prieto 327 Interior 060 Vieja Filipinas, BCS 77859-8576;2026-02-19 14:22:59.121 -0500;
c48c9c96-1e16-49c5-97f3-a1a0c92d051a;"633e07cc-642b-4d40-b6c1-3282ae6ff3c4";"20259079S";21;"964835919";Periférico Francia 953 Edif. 692 , Depto. 784 San Espartaco los bajos, BCS 27919-2148;2026-02-19 14:22:59.121 -0500;
"04d9814e-c792-494e-9c00-82ac5c22293d";cd4a749c-d87c-45f5-b716-04a184fdcab7;"20215173I";22;"928414584";Pasaje Almonte 527 Interior 369 San Norma los bajos, CHIH 87182-4263;2026-02-19 14:22:59.121 -0500;
"5bd5e652-4775-499e-b5aa-bc28c2756c57";"41fb3f93-3744-44d2-8d2a-aadbd1b08997";"20224413O";20;"981711640";Viaducto Quintana Roo 377 Interior 502 Vieja Etiopía, DGO 10529-9810;2026-02-19 14:22:59.121 -0500;
a75023aa-402d-414b-8e07-6d87a6389fde;b53d4db3-c4f2-40a9-b0d6-e41a12858882;"20263771Y";21;"966310582";Peatonal Mauritania 538 013 San Ignacio los altos, QRO 45680-1918;2026-02-19 14:22:59.121 -0500;
"509d7b0d-1d12-479d-a155-909014a7e4ef";"71ad4f76-263d-4a16-906d-5b4dd8137042";"20213445E";21;"930762426";Calzada Norte Valladares 858 533 Vieja Guatemala, DGO 93240-5858;2026-02-19 14:22:59.121 -0500;
"1e345357-67f4-443d-861c-95ee0c114a1e";ca26d30b-0638-43a0-af8e-ebe6f6df5e67;"20252841F";22;"989383561";Ampliación Veracruz de Ignacio de la Llave 952 Edif. 760 , Depto. 999 San Teodoro los bajos, CAMP 55;2026-02-19 14:22:59.121 -0500;
"08fc6321-a087-42e7-8ea7-423a390de289";"78d3dec0-7ac1-40c9-afe4-557ddb59c0a5";"20263228L";20;"921746194";Avenida Bangladesh 842 Edif. 374 , Depto. 011 San Sonia de la Montaña, SLP 65519;2026-02-19 14:22:59.121 -0500;
"48e4aea9-146c-4b36-850f-69424914cd76";"1997e074-227d-4f8b-8891-cde14eeba814";"20215044X";11;"999267912";Avenida Sur Soria 478 663 San Teodoro los altos, TLAX 30055-8527;2026-02-19 14:22:59.121 -0500;
e0919f52-5cbf-4826-914f-333e53d7ac6b;"42289128-8b95-4240-ae8a-d41324681d21";"20262284M";22;"983335934";Prolongación Holguín 868 Interior 111 San Inés los altos, CAMP 55596;2026-02-19 14:22:59.121 -0500;
"0c683712-39a7-4446-8414-da5e6aff5794";c4ccd168-5c9b-4fad-9b78-b2135e70c44e;"20252899G";20;"924568906";Continuación Nigeria 160 Edif. 303 , Depto. 470 Vieja Mozambique, TLAX 29765;2026-02-19 14:22:59.121 -0500;
d6d084b5-dd13-43f0-96bc-e1171b85eb8c;"6d8c0700-5f68-499a-b5c9-17ebe4b0909b";"20248605P";22;"918166006";Circunvalación Zimbabwe 009 Edif. 732 , Depto. 615 Nueva Liechtenstein, NL 21895;2026-02-19 14:22:59.121 -0500;
"33ec8b66-0ee6-4313-adcf-cd2cb94c729e";"807b6881-d87b-47ea-ab77-a5ddbfcad8c8";"20256310O";14;"978552600";Cerrada Morelos 565 Edif. 116 , Depto. 418 San Elena de la Montaña, ZAC 79502-1705;2026-02-19 14:22:59.121 -0500;
"2f1e984d-6c19-4016-bed8-ffb433b69781";"81ea7c06-36fb-483e-bbc3-bec36cfaa472";"20233027V";20;"978054094";Privada Altamirano 842 Interior 383 Vieja México, HGO 86008;2026-02-19 14:22:59.121 -0500;
a82fb7d8-3729-48f2-a4fd-87a727a8c798;"30ed34e2-6ec9-4601-8a53-b1f2074903fe";"20230845N";22;"992661550";Eje vial Bahrein 697 Edif. 968 , Depto. 541 Vieja Guinea Bissau, COL 33001-3172;2026-02-19 14:22:59.121 -0500;
ce9c857f-e7df-4efc-a895-5f5cc2970d70;"829290eb-b6d2-45bc-bf3d-ae2663cf7ac4";"20244683P";20;"955105676";Privada Norte Montañez 152 565 San Gilberto los altos, QRO 42852;2026-02-19 14:22:59.121 -0500;
"258ee0f9-68f8-418e-9b78-60ae5db2f26e";"17917700-5e19-4359-bff3-da4db5c8d814";"20250700N";2;"913697283";Diagonal Jalisco 705 Edif. 017 , Depto. 731 Nueva Japón, OAX 43591;2026-02-19 14:22:59.121 -0500;
"4d6184e2-e577-4df9-83e1-a63350448998";"7b343e8e-ab8a-4dcc-ae99-41ed7598b3b6";"20251714H";22;"950568065";Diagonal Sur Razo 035 Edif. 173 , Depto. 282 San Paola los altos, TAMPS 12963;2026-02-19 14:22:59.121 -0500;
"813223b1-51ad-4fbe-94e3-783be5a37794";"6a28ca52-22f7-4d7c-bac0-ab4944cfa221";"20242353A";22;"989879594";Calzada Enríquez 689 971 Nueva Sri Lanka, CAMP 16129;2026-02-19 14:22:59.121 -0500;
"8b5a9e15-df1a-43fc-9412-25ea8dae9565";"28f3043a-9f2a-4f1d-8678-863b2e48bba4";"20227024R";21;"927331212";Periférico Terrazas 927 Edif. 284 , Depto. 580 Vieja Guyana, DGO 46755-9952;2026-02-19 14:22:59.121 -0500;
"3a1fe2d7-1db9-42dd-9132-186cda0e4e1c";"672fd914-1b3f-4cec-9bfb-f42e5c9eda52";"20261470D";21;"987233174";Continuación Nigeria 383 Interior 935 San Virginia los altos, COAH 26090-7056;2026-02-19 14:22:59.121 -0500;
"88cc7923-4e90-4e29-8763-73bdbc52c865";"0bb54ac6-ddc9-49d7-bba3-b1292b0b7f11";"20231214R";6;"939388520";Privada Nayarit 531 Interior 448 Nueva Federación de Rusia, COL 94904;2026-02-19 14:22:59.121 -0500;
"47635ebe-2e63-43a8-bcc6-6d5d81167df9";c7ed640e-a161-4d18-bddd-d6425935d153;"20258505I";22;"972171052";Calzada Carrillo 094 Edif. 072 , Depto. 042 San Emilio los bajos, AGS 34089-7209;2026-02-19 14:22:59.121 -0500;
"433b5037-0cba-4b6f-b3ca-8009eb49ef86";d551e029-bc22-4238-b343-cf193f76d133;"20268402D";21;"907160507";Prolongación Norte Santiago 646 Interior 063 Vieja Sierra Leona, NL 26636;2026-02-19 14:22:59.121 -0500;
"245a3292-9d33-423d-a64c-ccd586524ab9";"881dfc53-dd38-435a-ab07-a8aaba315289";"20232930Q";20;"997671504";Eje vial Sur Rosado 440 Interior 792 San Tania los altos, SIN 51880-8837;2026-02-19 14:22:59.121 -0500;
"5d05d658-1caf-4fa1-8e30-a1c8ea1eae0a";"71149e31-f084-487e-904f-62d288ffe08c";"20240456L";20;"906989055";Peatonal Reséndez 906 120 San Alma de la Montaña, CHIH 80680-4941;2026-02-19 14:22:59.121 -0500;
a6111139-d79c-4057-8aa2-f448052fbf92;"2b7429b3-e943-402b-a15e-8669afb36c0c";"20242562Z";20;"904231819";Eje vial Bhután 959 164 Vieja Nigeria, SON 79156-6192;2026-02-19 14:22:59.121 -0500;
"89ad5c34-3ef8-43c9-b048-f6e6091a81e4";"51f74660-fd1b-46ba-b5e6-dba5c7287a56";"20218222Q";20;"997900132";Circunvalación Baja California 705 Edif. 648 , Depto. 176 San Mateo de la Montaña, SIN 22043-9596;2026-02-19 14:22:59.121 -0500;
ed2a5084-2334-4c06-be4e-985c6f7258be;"39efc2e1-1b0b-4a86-aa49-6b928c2a086b";"20239733U";2;"968092052";Andador Sur Fajardo 495 067 Vieja Namibia, COL 80548-6691;2026-02-19 14:22:59.121 -0500;
"1527500d-c82a-4ae2-923c-8cddb8855783";"0d78b68f-76c3-4e53-b16e-4d603907c51f";"20243555V";22;"992830746";Callejón Guerrero 564 Edif. 509 , Depto. 345 Nueva Irán, ZAC 24403;2026-02-19 14:22:59.121 -0500;
"5a6e8e9e-a68a-4d55-a8f3-abd519ad1b8f";"15ef1571-d889-403b-b0a8-b0b53307ef7a";"20252926E";20;"900889891";Andador Sur Oquendo 352 Edif. 793 , Depto. 670 San Antonio de la Montaña, GRO 58976;2026-02-19 14:22:59.121 -0500;
"74a12dc2-d1c2-4eb5-9126-1e6ed00ce73f";"485b6c3f-d4d9-4e79-b6ba-29378c218501";"20261892E";10;"977633018";Eje vial Soto 216 989 Nueva Francia, MEX 78801-1173;2026-02-19 14:22:59.121 -0500;
"61a0109d-11d1-4b53-82cc-94a189ea0708";"9a44adfd-7eca-44f9-8a8e-547cb6bc519e";"20233628W";20;"922244134";Avenida Paraguay 053 158 Nueva Sierra Leona, MOR 73203;2026-02-19 14:22:59.121 -0500;
"636b19f0-f73f-429c-8dfd-28861e26d5b7";"923a4a88-aa16-431c-ab20-8478a3970aa7";"20262645N";20;"941245992";Avenida Campeche 465 Edif. 085 , Depto. 390 San Ricardo los bajos, CAMP 90074;2026-02-19 14:22:59.121 -0500;
"8ee6142d-769c-40c6-a1b1-11e8baafc743";"3d5113e1-768d-4c91-bc8f-ed1ad27b1227";"20229736H";20;"948016798";Diagonal Distrito Federal 043 415 Nueva Swazilandia, SON 43088;2026-02-19 14:22:59.121 -0500;
"6e41a0cf-f08f-4dc9-a554-8d51c9d2034a";"52b6f115-13ec-410c-9bff-a70944a695c8";"20210602V";13;"970922839";Corredor Campeche 219 Interior 715 San Víctor los bajos, DF 04018-9859;2026-02-19 14:22:59.121 -0500;
"4a6c4ec3-830a-49d7-8651-0a8c31349b74";f4b88ab8-9510-41be-a214-2e89c3291e35;"20231320E";20;"919738593";Peatonal Puebla 385 784 Nueva Burkina Faso, CHIH 60451;2026-02-19 14:22:59.121 -0500;
"6c79c37f-2536-4963-8905-0fac5c946cbe";"9e46fc15-282a-4b32-9c92-e8f47f24f42b";"20267531O";13;"976286801";Calle Norte Sanches 493 Interior 959 Nueva Kiribati, MICH 86029;2026-02-19 14:22:59.121 -0500;
"4373d6fb-8049-4cd0-8898-f7291c3f4ea2";"030b9339-4b3e-4194-90e9-ab059b3ecc0a";"20218480R";3;"912025756";Avenida Sinaloa 800 207 Nueva Niger, PUE 35890-8805;2026-02-19 14:22:59.121 -0500;
"522eb28b-db97-4d91-9e41-5ba8a841ba14";f49ad4c2-d307-4d12-9a76-51ae301e0313;"20224275R";21;"903984871";Pasaje Sur Menchaca 457 474 San Socorro los bajos, NAY 51835-4170;2026-02-19 14:22:59.121 -0500;
e647e60f-a7c6-46a2-8091-e533713775ef;"0a99a823-4105-4e77-84b7-44b1e5b165d2";"20215082X";22;"948756483";Eje vial Nayarit 434 339 Vieja Líbano, OAX 65794;2026-02-19 14:22:59.121 -0500;
"2a0c69b5-569e-4dcf-9c41-184b3887f97b";"34955fdf-05a7-4385-92a6-21444e4cc864";"20264140K";21;"920579804";Ampliación Colima 540 Interior 689 San Emilio de la Montaña, DF 36511;2026-02-19 14:22:59.121 -0500;
af05b12a-e82a-43a8-bf33-d5d7c6d3a019;d41e343b-586e-4634-b227-6ab2a6317561;"20224487N";21;"988300680";Cerrada Guanajuato 658 Edif. 842 , Depto. 988 San Ángel los altos, AGS 66564;2026-02-19 14:22:59.121 -0500;
cbe5b608-9442-4343-a503-1452bc76502d;c48387a5-1713-46e3-b12a-fc7350d72494;"20236254U";22;"940226339";Avenida Merino 812 821 San Delia los bajos, NL 16187-4060;2026-02-19 14:22:59.121 -0500;
cd821631-2156-45f9-8564-a751fa3853f0;"01814dda-a4e0-4627-b332-f857a8d1996b";"20256003R";22;"936337426";Avenida Ghana 392 Interior 861 San Cornelio los bajos, OAX 71962-7767;2026-02-19 14:22:59.121 -0500;
ddbd29c9-ffaf-4873-b74f-cb2ef5986583;bc24376e-41c6-4549-bb44-1acea3732605;"20242883F";21;"951472370";Diagonal Norte Zavala 349 Edif. 713 , Depto. 137 Vieja Angola, CAMP 06017-0176;2026-02-19 14:22:59.121 -0500;
ae4f3d02-be32-456a-8481-3f984b7b8b47;"41fb00d8-067a-4c86-8ade-396abf650622";"20256150J";21;"916387133";Cerrada Escalante 957 020 Vieja Micronesia, OAX 26992;2026-02-19 14:22:59.121 -0500;
